venue_id,remote_id,name,url,start_time,cost,description
,1514287,Putnam County 4-H Fishing Clinic 2019,https://events.cornell.edu/event/putnam_county_4-h_fishing_clinic_2019,2019-06-02T00:00:00-04:00,,"Putnam County 4-H Fishing Clinic 2019


Online Registration


4-H Fishing Clinic 2019
Saturday. June 8th 
Rain or Shine
No Walk-In's
Please Bring: Bag Lunch, Chair, Sunscreen & Bug Spray
PLEASE NOTE: A parent must remain with child for duration of event


A reminder email will be sent 3 weeks before the event. You must confirm your attendance by email or phone by May 25 or your space will be given to those on the waiting list. 



Registration for event is FULL."
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-06-02T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
,1540101,All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement,https://events.cornell.edu/event/exhibition_-_all_labor_has_dignity_martin_luther_king_jr_and_the_labor_movement,2019-06-02T09:00:00-04:00,free,"<p>The exhibit <i>All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement</i> will be displayed at the Kheel Center&rsquo;s lobby in Ives Hall at the ILR School for Martin Luther King Jr. Day 2019.</p>

<p>Seeing labor and civil rights as twin pillars of social reform, Dr. Martin Luther King Jr. worked tirelessly to advocate for working people, create connections with labor leaders and union members, play key roles in pivotal strikes, and fight for economic justice on several fronts. He believed strongly in the labor movement asserting that &ldquo;organized labor has been one of the deterrents of human exploitation throughout its long history in America.&rdquo;</p>

<p>The exhibit will highlight Dr. King&rsquo;s involvement with unions spanning from the March on Washington for Jobs and Freedom and the organizing campaigns with his &ldquo;favorite union&rdquo; Local 1199, the National Union of Hospital and Health Care Employees, to the mourning of labor after his last campaign with Sanitation Workers in Memphis and Coretta Scott King&rsquo;s role in becoming the face of the hospital worker movement less than a year after his passing.</p>

<p>The exhibit will include correspondence between King and labor leaders, speeches, an audio recording from King&rsquo;s final public appearance in New York City, archival footage of hospital workers striking, vinyl recordings of King&rsquo;s speeches to unions, fliers and advertisements highlighting King&rsquo;s support of labor, union ephemera, and countless photographs of MLK and Coretta Scott King&rsquo;s work with unions and the labor movement.</p>

<p>Free and open to the public.</p>

<p>On Display: Kheel Center for Labor-Management Documentation &amp; Archives<br />
227 Ives Hall, Catherwood Library Lobby, ILR School, Cornell University</p>

<p>For any inquiries, please contact kheel_center@cornell.edu<br />
<a href=""https://catherwood.library.cornell.edu/kheel"">Kheel Center Website</a> &amp; <a href=""https://www.instagram.com/kheelcenter/"">Kheel Center Instagram </a></p>
"
399,1541661,Regina José Galindo: La Sombra (The Shadow),https://events.cornell.edu/event/regina_jose_galindo_la_sombra_the_shadow,2019-06-02T10:00:00-04:00,"","<p>Regina Jos&eacute; Galindo was born in 1974 in Guatemala City in the middle of a civil war that raged in her country from 1960 to 1996. This experience deeply affected her performance-based work, in which she often tests the limits of her body. Her 2017 video&nbsp;<i>La Sombra (The Shadow)</i>&nbsp;was one of three pieces that were commissioned by Documenta, one of the most important surveys of contemporary art that takes place in Kassel, Germany, every five years. Chased in the video by a Leopard tank to utter exhaustion, Galindo aims to bring attention to Germany&rsquo;s ranking among the top five weapons manufacturers in the world, pointing to the West&rsquo;s complicity in the oppression and death of millions of people across the globe.</p>

<p>In 2015 Galindo was awarded the Golden Lion for best artist under 35 in the 51st Venice Biennale. Her work is included in the collections of the Centre Pompidou, the Guggenheim Museum, Tate Modern, and many others.</p>

<p>This work was&nbsp;acquired for the Johnson Museum&#39;s permanent collection through the Stern Family Contemporary Art Acquisition Fund (2018.039).</p>

<p>Image &copy;&nbsp;Regina Jos&eacute; Galindo</p>
"
399,1541644,Traded Treasure: Indian Textiles for Global Markets,https://events.cornell.edu/event/traded_treasure_indian_textiles_for_global_markets,2019-06-02T10:00:00-04:00,"","<p>Known for many centuries as the source of fine cotton and silk textiles, India has produced some of the world&rsquo;s most innovative textile traditions. Spanning five hundred years of the history of India&rsquo;s thriving commerce to Southeast Asia, Europe, and Japan, this exhibition reveals why Indian textiles were in demand the world over.</p>

<p>Some of the earliest surviving Indian textiles are printed and painted cotton fragments found in Indonesia. Along with silk double-ikat&nbsp;<i>patola</i>, these were used for ceremonial purposes and treasured in Indonesia as heirlooms. The maritime trade that relied on supplying Indian textiles to Southeast Asian markets in exchange for spices was first conducted by Arab, Persian, and Indian merchants but later dominated by Portuguese, Dutch, and British traders, which expanded the demand for Indian chintz and embroideries in Asia and Europe.</p>

<p>The textiles presented in this exhibition, drawn from the collection of Banoo and Jeevak Parpia, tell a fascinating story of global commerce and the ingenious ways that Indian artisans designed and produced goods of astonishing beauty and technical sophistication, while also revealing how cross-cultural interchange contributed to global aesthetic developments.</p>

<p>A fully illustrated catalogue with essays by leading experts Ruth Barnes, Kaja McGowan, and Sylvia Houghteling elucidates the history of the Indian textile trade.</p>

<p><i>This exhibition was curated by Ellen Avril, chief curator and curator of Asian Art, at the Johnson Museum, and supported by a generous gift endowed in memory of Elizabeth Miller Francis &rsquo;47.</i></p>
"
399,1541675,"Undressed: The Nude In Context, 1500-1750",https://events.cornell.edu/event/undressed_the_nude_in_context_1500-1750,2019-06-02T10:00:00-04:00,"","<p>The early years of the Renaissance brought about renewed interest in the idealized proportions and smooth and languid gestures of Greco-Roman sculptures, which became the preferred model for the then-contemporary nude figure. However, as the study of the human body using cadavers, &eacute;corch&eacute; figures, and live models became increasingly popular, artists fused this focused attention on musculature and anatomical features with the vogue for classical idealism.</p>

<p>This exhibition, drawn from the Johnson&rsquo;s permanent collection, public institutions, and private collectors, will examine the trajectory of the nude body in art. It will explore how the nude is defined, both artistically and circumstantially, as the idea of the Renaissance ideal evolved over both time and space, raising questions about what bodies are allowed to be shown nude, how the body expresses gender and beauty, and how the nude is used to express narrative content and heightened emotion. How does the practice of working from studio models change what bodies are shown nude? How does a rising interest in anatomical accuracy reaffirm or chafe against conceptions of classical perfection? How does the nude body change from religious painting to mythological subjects? Undressed will examine these questions and more through paintings, prints, drawings, and anatomy books.</p>

<p><i>This exhibition was curated by Andrew Weislogel, the Seymour R. Askin, Jr. &rsquo;47 Curator, Earlier European and American Art, and Brittany Rubin, print room curatorial assistant, at the Johnson Museum, and supported in part by the Donald and Maria Cox Exhibition Endowment.</i></p>
"
,1622370,Guide to a Healthy Gut,https://events.cornell.edu/event/guide_to_a_healthy_gut,2019-06-03T00:00:00-04:00,Varies,"Guide to a Healthy Gut


Monday, June 3, 2019 from 6:30 to 7:30


Location
East Meadow Farm
832 Merrick Avenue
East Meadow, NY  11554


Presented by: Nicole Borukhov


Fee: $20 per person 


We have trillions of microscopic organisms living in our gut and the interaction between these microflorae can have a huge impact on the human body. Research suggests a strong association between the amount and types of bacteria in our gut and chronic conditions like obesity, insulin resistance, and type 2 diabetes. In this workshop, we focus on methods for modulating our microflorae and how prebiotics and probiotics can keep our gut happy and healthy.


Registration Information:


Pay by credit card: After completing registration form continue on to Paypal payment screen. 


For Questions about class call Nicole at 516-433-7970 Ext. 31 or email nb448@cornell.edu


Click Register below to start registration process."
,1647415,Spring Clean Your Home and Finances June 2019,https://events.cornell.edu/event/spring_clean_your_home_and_finances_june_2019,2019-06-03T00:00:00-04:00,,"If you have wanted to put your finances in order, this is a workshop for you.  Along with tips and suggestions, a checklist will be provided to help spring clean your financial house.  This is a free workshop at the D R Evarts Library in Athens."
,1631439,CIT Training: Making Acrobat PDF's accessible and compliant Custom,https://events.cornell.edu/event/cit_training_making_acrobat_pdfs_accessible_and_compliant_custom,2019-06-03T08:00:00-04:00,$125,"<p>Can everyone understand your message? When documents are created in Acrobat Pro formats, can everyone use, navigate, and access your document&#39;s information? Learn essential steps of creating documents that are universally accessible to all.</p>

<p>To register for this class, visit:</p>

<p><a href=""https://cornell.sabacloud.com/Saba/Web_spf/NA1PRD0089/common/ledetail/cours000000000016142"">https://cornell.sabacloud.com/Saba/Web_spf/NA1PRD0089/common/ledetail/cours000000000016142</a></p>
"
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-06-03T08:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-06-03T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
,1540101,All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement,https://events.cornell.edu/event/exhibition_-_all_labor_has_dignity_martin_luther_king_jr_and_the_labor_movement,2019-06-03T09:00:00-04:00,free,"<p>The exhibit <i>All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement</i> will be displayed at the Kheel Center&rsquo;s lobby in Ives Hall at the ILR School for Martin Luther King Jr. Day 2019.</p>

<p>Seeing labor and civil rights as twin pillars of social reform, Dr. Martin Luther King Jr. worked tirelessly to advocate for working people, create connections with labor leaders and union members, play key roles in pivotal strikes, and fight for economic justice on several fronts. He believed strongly in the labor movement asserting that &ldquo;organized labor has been one of the deterrents of human exploitation throughout its long history in America.&rdquo;</p>

<p>The exhibit will highlight Dr. King&rsquo;s involvement with unions spanning from the March on Washington for Jobs and Freedom and the organizing campaigns with his &ldquo;favorite union&rdquo; Local 1199, the National Union of Hospital and Health Care Employees, to the mourning of labor after his last campaign with Sanitation Workers in Memphis and Coretta Scott King&rsquo;s role in becoming the face of the hospital worker movement less than a year after his passing.</p>

<p>The exhibit will include correspondence between King and labor leaders, speeches, an audio recording from King&rsquo;s final public appearance in New York City, archival footage of hospital workers striking, vinyl recordings of King&rsquo;s speeches to unions, fliers and advertisements highlighting King&rsquo;s support of labor, union ephemera, and countless photographs of MLK and Coretta Scott King&rsquo;s work with unions and the labor movement.</p>

<p>Free and open to the public.</p>

<p>On Display: Kheel Center for Labor-Management Documentation &amp; Archives<br />
227 Ives Hall, Catherwood Library Lobby, ILR School, Cornell University</p>

<p>For any inquiries, please contact kheel_center@cornell.edu<br />
<a href=""https://catherwood.library.cornell.edu/kheel"">Kheel Center Website</a> &amp; <a href=""https://www.instagram.com/kheelcenter/"">Kheel Center Instagram </a></p>
"
415,1603738,World Picture: Travel Imagery Before and After Photography,https://events.cornell.edu/event/world_picture_travel_imagery_before_and_after_photography,2019-06-03T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
197,1634043,SIPS Summer Picnic,https://events.cornell.edu/event/sips_summer_picnic,2019-06-03T11:30:00-04:00,"","<p>Please join us to celebrate the end of the year on the Ag Quad!</p>
"
,1631439,CIT Training: Making Acrobat PDF's accessible and compliant Custom,https://events.cornell.edu/event/cit_training_making_acrobat_pdfs_accessible_and_compliant_custom,2019-06-03T12:30:00-04:00,$125,"<p>Can everyone understand your message? When documents are created in Acrobat Pro formats, can everyone use, navigate, and access your document&#39;s information? Learn essential steps of creating documents that are universally accessible to all.</p>

<p>To register for this class, visit:</p>

<p><a href=""https://cornell.sabacloud.com/Saba/Web_spf/NA1PRD0089/common/ledetail/cours000000000016142"">https://cornell.sabacloud.com/Saba/Web_spf/NA1PRD0089/common/ledetail/cours000000000016142</a></p>
"
,1566127,Cornell University Department of Food Science Reception at IFT19,https://events.cornell.edu/event/cornell_university_department_of_food_science_reception_at_ift19,2019-06-03T17:30:00-04:00,"","<p>Please join us in New Orleans this year for the Cornell Food Science Reception at IFT19. Come catch up with old colleagues, current and former students, and industry partners. We encourage you to RSVP at the link provided in website or reception.</p>
"
,1639515,Eastern University Forest Managers Meeting,https://events.cornell.edu/event/eastern_university_forest_managers_meeting,2019-06-04T00:00:00-04:00,$139.00,Workshop information
,1540101,All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement,https://events.cornell.edu/event/exhibition_-_all_labor_has_dignity_martin_luther_king_jr_and_the_labor_movement,2019-06-04T08:00:00-04:00,free,"<p>The exhibit <i>All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement</i> will be displayed at the Kheel Center&rsquo;s lobby in Ives Hall at the ILR School for Martin Luther King Jr. Day 2019.</p>

<p>Seeing labor and civil rights as twin pillars of social reform, Dr. Martin Luther King Jr. worked tirelessly to advocate for working people, create connections with labor leaders and union members, play key roles in pivotal strikes, and fight for economic justice on several fronts. He believed strongly in the labor movement asserting that &ldquo;organized labor has been one of the deterrents of human exploitation throughout its long history in America.&rdquo;</p>

<p>The exhibit will highlight Dr. King&rsquo;s involvement with unions spanning from the March on Washington for Jobs and Freedom and the organizing campaigns with his &ldquo;favorite union&rdquo; Local 1199, the National Union of Hospital and Health Care Employees, to the mourning of labor after his last campaign with Sanitation Workers in Memphis and Coretta Scott King&rsquo;s role in becoming the face of the hospital worker movement less than a year after his passing.</p>

<p>The exhibit will include correspondence between King and labor leaders, speeches, an audio recording from King&rsquo;s final public appearance in New York City, archival footage of hospital workers striking, vinyl recordings of King&rsquo;s speeches to unions, fliers and advertisements highlighting King&rsquo;s support of labor, union ephemera, and countless photographs of MLK and Coretta Scott King&rsquo;s work with unions and the labor movement.</p>

<p>Free and open to the public.</p>

<p>On Display: Kheel Center for Labor-Management Documentation &amp; Archives<br />
227 Ives Hall, Catherwood Library Lobby, ILR School, Cornell University</p>

<p>For any inquiries, please contact kheel_center@cornell.edu<br />
<a href=""https://catherwood.library.cornell.edu/kheel"">Kheel Center Website</a> &amp; <a href=""https://www.instagram.com/kheelcenter/"">Kheel Center Instagram </a></p>
"
437,1638947,PolliNation: Artists & Scientists Crossing Borders to Explore the Value of Pollinator Health,https://events.cornell.edu/event/artists_scientists_pollinator_health,2019-06-04T08:00:00-04:00,"","<p>Threats to pollinator health are intense and varied, from habitat loss and climate change to diseases and pesticides. A new exhibit at Mann Library showcases the results of a multi-year collaboration between the lab of Cornell entomology professor&nbsp;Scott McArt and Welsh artists, who cross national and disciplinary boundaries to celebrate the beauty and importance of pollinators, and reveal how their fate is linked to our planet, and to our own.</p>

<p>Originally developed as a pioneering Arts and Humanities Research Council funded Networking project in Wales called <a href=""https://crosspollinationartsciencecollaboration.wordpress.com/""><i>Cross-Pollination: Revaluing Pollinators through Arts and Science Collaboration</i>,</a>&nbsp;this project has brought artists and scientists together on two continents to explore and promote the world-wide crisis facing pollinators. <i>Cross-Pollination</i> was led by the University of Wales Trinity Saint David in partnership with Aberystwyth University and the National Botanic Garden of Wales. Additional funding was provided by the Arts Council of Wales to enhance the art-work production and to increase the impact of the project, and Wales Arts International to help fund the exhibit in Mann Library.</p>
"
437,1615458,Unturned Leaves: Early Women in Botanical Illustration,https://events.cornell.edu/event/unturned_leaves,2019-06-04T08:00:00-04:00,"","<p>Until only recently, science has generally been associated with the work of men, and its leading figures have generally been those endowed with the means&nbsp;to acquire an education and the time to pursue interest in scientific discovery and exploration. Yet while men received the credit and fame for advances in knowledge, women, too, contributed in significant, if generally unheralded, ways. Trained in art and pushed toward &ldquo;more delicate pursuits,&rdquo; many women provided the illustrations of plants that made the botanical texts of the 18th and 19th centuries the vivid, beautiful, and scientifically accurate works that they are. &nbsp;Sadly, a significant portion of these talented women have had the details of their lives lost to time, despite creating work both meaningful and important to the field.&nbsp;</p>

<p>With an eye towards bringing some of these hidden pioneers of science into the spotlight, <i>Unturned Leaves: Early Women in Botanical Illustration </i>showcases the achievements of several &nbsp;pre-20th century women who drew and painted plants and fungi, sometimes&nbsp;in support of&nbsp;the seminal works of their day, and sometimes primarily in support of their own personal&nbsp;effort&nbsp;to document and understand the natural world around them. Mann Library has developed this exhibit in conjunction with the<a href=""https://blog.biodiversitylibrary.org/2019/03/her-natural-history.html""> Her Natural History celebration </a>sponsored by partners of the Biodiversity Heritage Library for Women&#39;s History Month 2019.&nbsp;&nbsp;</p>
"
,1176725,CIT Training: Adobe Illustrator CC Part 1,https://events.cornell.edu/event/cit_training_adobe_illustrator_cc_level_1,2019-06-04T08:30:00-04:00,$225,"<p>This course is designed to teach participants how to navigate the Illustrator environment, create a simple illustration, apply color, add drawing paths and work with text, layers, fills and colors. This course is recommended for individuals who are new to Illustrator or those who are self-taught but want to create clean, professional illustrations with ease for print and digital publishing.</p>

<p>To register for this class, visit:</p>

<p><a href=""https://cornell.sabacloud.com/Saba/Web_spf/NA1PRD0089/common/ledetail/cours000000000004200"">https://cornell.sabacloud.com/Saba/Web_spf/NA1PRD0089/common/ledetail/cours000000000004200</a></p>
"
,1540101,All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement,https://events.cornell.edu/event/exhibition_-_all_labor_has_dignity_martin_luther_king_jr_and_the_labor_movement,2019-06-04T09:00:00-04:00,free,"<p>The exhibit <i>All Labor Has Dignity: Martin Luther King Jr. and the Labor Movement</i> will be displayed at the Kheel Center&rsquo;s lobby in Ives Hall at the ILR School for Martin Luther King Jr. Day 2019.</p>

<p>Seeing labor and civil rights as twin pillars of social reform, Dr. Martin Luther King Jr. worked tirelessly to advocate for working people, create connections with labor leaders and union members, play key roles in pivotal strikes, and fight for economic justice on several fronts. He believed strongly in the labor movement asserting that &ldquo;organized labor has been one of the deterrents of human exploitation throughout its long history in America.&rdquo;</p>

<p>The exhibit will highlight Dr. King&rsquo;s involvement with unions spanning from the March on Washington for Jobs and Freedom and the organizing campaigns with his &ldquo;favorite union&rdquo; Local 1199, the National Union of Hospital and Health Care Employees, to the mourning of labor after his last campaign with Sanitation Workers in Memphis and Coretta Scott King&rsquo;s role in becoming the face of the hospital worker movement less than a year after his passing.</p>

<p>The exhibit will include correspondence between King and labor leaders, speeches, an audio recording from King&rsquo;s final public appearance in New York City, archival footage of hospital workers striking, vinyl recordings of King&rsquo;s speeches to unions, fliers and advertisements highlighting King&rsquo;s support of labor, union ephemera, and countless photographs of MLK and Coretta Scott King&rsquo;s work with unions and the labor movement.</p>

<p>Free and open to the public.</p>

<p>On Display: Kheel Center for Labor-Management Documentation &amp; Archives<br />
227 Ives Hall, Catherwood Library Lobby, ILR School, Cornell University</p>

<p>For any inquiries, please contact kheel_center@cornell.edu<br />
<a href=""https://catherwood.library.cornell.edu/kheel"">Kheel Center Website</a> &amp; <a href=""https://www.instagram.com/kheelcenter/"">Kheel Center Instagram </a></p>
"
382,1509076,Faculty Institute for Diversity,https://events.cornell.edu/event/faculty_institute_for_diversity_795,2019-06-04T09:00:00-04:00,"","<p>The two-day Faculty Institute for Diversity offers an opportunity to work with an interdisciplinary peer-group to explore how to create and support an inclusive learning environment. A four-point framework invites entry from all disciplinary perspectives: Consider who you are, who you teach, how you teach, and what you teach. By the end of this institute, you will have had the chance to transform a course through the lens of diversity and inclusion and will have created an action plan for next semester&rsquo;s teaching.</p>

<p><a href=""https://teaching.cornell.edu/programs/faculty-instructors/institutes/faculty-institute-diversity"">More information can be found here.</a></p>

<p><a href=""https://cornell.qualtrics.com/jfe/form/SV_cXWpBWgv3HspWVT"">Register here.</a></p>
"
415,1603738,World Picture: Travel Imagery Before and After Photography,https://events.cornell.edu/event/world_picture_travel_imagery_before_and_after_photography,2019-06-04T09:00:00-04:00,"","<p><span style=""font-size:12pt""><span><span>Drawing from Cornell&rsquo;s Rare and Manuscript Collections and the Herbert F. Johnson Museum of Art, this exhibition examines how published travel imagery created and transmitted geographical knowledge during the nineteenth century, a period of rapid and extraordinary change in how people travelled, represented, and understood the world. After photography&rsquo;s 1839 debut, the new medium was seen as uniquely suited to the task of presenting accurate geographical description. At the same time, traditional&nbsp;illustration methods such as wood engravings, etchings, and lithographs offered varied and often romanticized interpretations of their subjects in an exploding number of publications dedicated to travel and exploration. What does this reveal about the roles of authenticity and aesthetics in the success of the Western project to teach audiences about faraway places?</span></span></span></p>
"
399,1541661,Regina José Galindo: La Sombra (The Shadow),https://events.cornell.edu/event/regina_jose_galindo_la_sombra_the_shadow,2019-06-04T10:00:00-04:00,"","<p>Regina Jos&eacute; Galindo was born in 1974 in Guatemala City in the middle of a civil war that raged in her country from 1960 to 1996. This experience deeply affected her performance-based work, in which she often tests the limits of her body. Her 2017 video&nbsp;<i>La Sombra (The Shadow)</i>&nbsp;was one of three pieces that were commissioned by Documenta, one of the most important surveys of contemporary art that takes place in Kassel, Germany, every five years. Chased in the video by a Leopard tank to utter exhaustion, Galindo aims to bring attention to Germany&rsquo;s ranking among the top five weapons manufacturers in the world, pointing to the West&rsquo;s complicity in the oppression and death of millions of people across the globe.</p>

<p>In 2015 Galindo was awarded the Golden Lion for best artist under 35 in the 51st Venice Biennale. Her work is included in the collections of the Centre Pompidou, the Guggenheim Museum, Tate Modern, and many others.</p>

<p>This work was&nbsp;acquired for the Johnson Museum&#39;s permanent collection through the Stern Family Contemporary Art Acquisition Fund (2018.039).</p>

<p>Image &copy;&nbsp;Regina Jos&eacute; Galindo</p>
"
399,1541644,Traded Treasure: Indian Textiles for Global Markets,https://events.cornell.edu/event/traded_treasure_indian_textiles_for_global_markets,2019-06-04T10:00:00-04:00,"","<p>Known for many centuries as the source of fine cotton and silk textiles, India has produced some of the world&rsquo;s most innovative textile traditions. Spanning five hundred years of the history of India&rsquo;s thriving commerce to Southeast Asia, Europe, and Japan, this exhibition reveals why Indian textiles were in demand the world over.</p>

<p>Some of the earliest surviving Indian textiles are printed and painted cotton fragments found in Indonesia. Along with silk double-ikat&nbsp;<i>patola</i>, these were used for ceremonial purposes and treasured in Indonesia as heirlooms. The maritime trade that relied on supplying Indian textiles to Southeast Asian markets in exchange for spices was first conducted by Arab, Persian, and Indian merchants but later dominated by Portuguese, Dutch, and British traders, which expanded the demand for Indian chintz and embroideries in Asia and Europe.</p>

<p>The textiles presented in this exhibition, drawn from the collection of Banoo and Jeevak Parpia, tell a fascinating story of global commerce and the ingenious ways that Indian artisans designed and produced goods of astonishing beauty and technical sophistication, while also revealing how cross-cultural interchange contributed to global aesthetic developments.</p>

<p>A fully illustrated catalogue with essays by leading experts Ruth Barnes, Kaja McGowan, and Sylvia Houghteling elucidates the history of the Indian textile trade.</p>

<p><i>This exhibition was curated by Ellen Avril, chief curator and curator of Asian Art, at the Johnson Museum, and supported by a generous gift endowed in memory of Elizabeth Miller Francis &rsquo;47.</i></p>
"
399,1541675,"Undressed: The Nude In Context, 1500-1750",https://events.cornell.edu/event/undressed_the_nude_in_context_1500-1750,2019-06-04T10:00:00-04:00,"","<p>The early years of the Renaissance brought about renewed interest in the idealized proportions and smooth and languid gestures of Greco-Roman sculptures, which became the preferred model for the then-contemporary nude figure. However, as the study of the human body using cadavers, &eacute;corch&eacute; figures, and live models became increasingly popular, artists fused this focused attention on musculature and anatomical features with the vogue for classical idealism.</p>

<p>This exhibition, drawn from the Johnson&rsquo;s permanent collection, public institutions, and private collectors, will examine the trajectory of the nude body in art. It will explore how the nude is defined, both artistically and circumstantially, as the idea of the Renaissance ideal evolved over both time and space, raising questions about what bodies are allowed to be shown nude, how the body expresses gender and beauty, and how the nude is used to express narrative content and heightened emotion. How does the practice of working from studio models change what bodies are shown nude? How does a rising interest in anatomical accuracy reaffirm or chafe against conceptions of classical perfection? How does the nude body change from religious painting to mythological subjects? Undressed will examine these questions and more through paintings, prints, drawings, and anatomy books.</p>

<p><i>This exhibition was curated by Andrew Weislogel, the Seymour R. Askin, Jr. &rsquo;47 Curator, Earlier European and American Art, and Brittany Rubin, print room curatorial assistant, at the Johnson Museum, and supported in part by the Donald and Maria Cox Exhibition Endowment.</i></p>
"
322,1641548,June 2019: CNF TCN Short Course,https://events.cornell.edu/event/june_2019_cnf_tcn_short_course,2019-06-04T17:30:00-04:00,"","<div><b><span style=""font-size:12px"">CNF Short Course: Technology &amp; Characterization at the Nanoscale (CNF TCN)</span></b>
<p><span style=""font-size:12px""><span style=""font-size:14px""><span><span><b><b>Tuesday - Friday, June 4 - 7, 2019</b></b></span></span></span></span></p>
</div>

<p><span style=""font-size:12px""><span style=""font-size:12px""><span>This intensive 3.5 day short course offered by the Cornell NanoScale Science &amp; Technology Facility, combines lectures and laboratory demonstrations designed to impart a broad understanding of the science and technology required to undertake research in nanoscience. TCN is an ideal way for faculty, students, post docs and staff members to rapidly come up to speed in many of the technologies that users of the CNF need to employ. Members of the high tech business community will also find it an effective way to learn best practices for success in a nanofab environment.&nbsp; Attendance is open to the general scientific community, but class size is limited.&nbsp;</span></span></span></p>

<p>&nbsp;</p>
"
